status,source_URLs,Name,Type,Cardinality,Label,Required,Help
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,averageCost,double,0..1,,,"This field displays the current average cost of the item across all locations. Using the weighted-average method, the average cost is calculated as the total units available during a period divided by the beginning inventory cost plus the cost of additions to inventory.
Note: The average cost calculated per location is listed for each location on the Locations subtab.
If you use Multiple Units of Measure, average cost is calculated using stock units."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,backwardConsumptionDays,long,0..1,,,"When you use the Forecast Consumption demand source method, set the following:
    * Forward Consumption – Number of days after the order date to consider
    * Backward Consumption – Number of days prior to the order date to consider
When backward and forward consumption days are entered for an item, these fields determine the window, or time period, that is considered for each sales order when a forecast amount may be consumed to calculate demand. If an order falls within the consumption window, that order quantity is calculated as being consumed and the forecast is adjusted to account for the order consumption.
Note: NetSuite always considers backward consumption first.  
The forecast closest to the order in the backward window is consumed first.
The forecast closest to the order in the forward window is considered if there are remaining quantities to be consumed.
Note: Only sales order and invoice quantities can consume forecast quantities. Demand from transfer orders and work orders does not consume forecast quantities."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,billExchRateVarianceAcct,RecordRef,0..1,,,"Select the account to post to for variances in exchange rates associated with this item. These variances occur when there are exchange rate differences between the receipt and the bill for an item.
Note: After you select a variance account in this field, you can select another account at a later date if a change is necessary. Account changes are noted on the System Notes subtab of the History subtab of item records."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,billingSchedule,RecordRef,0..1,,,"Allows users to reference default Billing Schedules for items.
In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,billPriceVarianceAcct,RecordRef,0..1,,,"Select the account to post to for variances in billing prices associated with this item. These variances occur when there is a difference in the price of an item showing on the purchase order and the price of an item showing on the bill.
Note: After you select a variance account in this field, you can select another account at a later date if a change is necessary. Account changes are noted on the System Notes subtab of the History subtab of item records."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,billQtyVarianceAcct,RecordRef,0..1,,,"Select the account to post to for variances in billing quantities associated with this item. These variances occur when there is a difference in the quantity of an item showing on the receipt and the quantity of an item showing on the bill.
Note: After you select a variance account in this field, you can select another account at a later date if a change is necessary. Account changes are noted on the System Notes subtab of the History subtab of item records."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,binNumberList,InventoryItemBinNumberList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,class,RecordRef,0..1,,,References a value from a user defined list at Setup > Company > Classifications > Classes. This field is required when the Make Classes Mandatory preference is enabled at Setup > Accounting > Accounting Preferences.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,cogsAccount,RecordRef,0..1,,,"References an existing COGs account at Lists > Accounting > Accounts. In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,copyDescription,boolean,0..1,,,Sets the description from a sales order.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,cost,double,0..1,,,"Enter the price you pay for this item.
If you do not enter a price, purchase orders for this item show the most recent purchase price by default.
If you select a preferred vendor for this item, the price is shown in the currency selected on the vendor's record. If no preferred vendor is selected, the price is shown in your base currency."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,costCategory,RecordRef,0..1,,,"Select a cost category to associate with this item. View existing cost categories at <_TABNAME=LIST_ACCOUNTINGOTHERLIST_> > <_TASKCATEGORY= LIST_ACCOUNTINGOTHERLIST_> > Accounting Lists > Cost Category. For more details, click Help and read Creating Cost Categories."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,costEstimate,double,0..1,,,Enter an Item Defined Cost amount.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,costEstimateType,ItemCostEstimateType,0..1,,,"The Cost Estimate Type determines what value NetSuite uses to calculate estimated Gross Profit.
The estimated Gross Profit for Items on a transaction provides the data needed to calculate the total estimated Gross Profit on that transaction.
The individual line items that you enter in a transaction determine the amounts that post when you process that transaction.
The following Cost Estimate Types on Items are available:
    * Item Defined Cost - a user-defined amount, entered into the Item Defined Cost field on the Item definition page.
    * Average Cost - NetSuite calculates an average cost of the units purchased. 
    * Last Purchase Price - This field displays the most recent purchase price of the item as determined by purchase order receipt transactions. 
    * Purchase Price - Price entered that you pay for this item. If you do not enter a price, then the most recent purchase price from purchase orders provides the price for this item by default.
    * Preferred Vendor Rate - This option is only used if the Multi-Vendor feature is enabled and multiple vendors supply the same item.
          o First priority is to use the preferred vendor rate if defined on the Item record.
          o Next priority would be to use the purchase price.
          o Last priority would be the purchase order rate. (Initially this uses the preferred vendor rate cost, and then after a purchase order is entered, this type uses the most recent actual purchase order rate. Special orders and drop-shipped items use this cost information.)
    * Derived from member items - Total costs of items currently included in a kit. This Cost Estimate Type only applies to kits and sums the estimated costs of each item in the kit, based on each of their individual Cost Estimate Types. Uses the latest definition of the kit, not its historical definition."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,costingMethod,ItemCostingMethod,0..1,,,"Because the costingMethod field becomes read-only when set, it is not returned in get and basic search operations.  Instead, the read-only field costingMethodDisplay is returned.  The costingMethod field can be used only for addRecord operations and in searches."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,costingMethodDisplay,string,0..1,,,"This is a read-only value that returns the costing method for the item. 
Because the costingMethod field becomes read-only when set, it is not returned in get and basic search operations.  Instead, the read-only field CostingMethodDisplay is returned."
